districtNumber;districtName;orderList;name;age;nomParty;membParty;votes;votesShare
14;Moravskoslezskı;35;Oravec Richard;34;LEV 21;LEV 21;5;1,17
14;Moravskoslezskı;36;Malíšek Petr;32;LEV 21;LEV 21;6;1,41
1;Hl. m. Praha;1;Liška Ondøej;36;SZ;SZ;10 590;27,95
1;Hl. m. Praha;2;Jechová Kateøina;51;SZ;SZ;2 174;5,73
1;Hl. m. Praha;3;Walek Czeslaw;38;SZ;SZ;2 449;6,46
1;Hl. m. Praha;4;Drhová Zuzana;50;SZ;SZ;1 712;4,51
1;Hl. m. Praha;5;Mirovskı Ondøej;34;SZ;SZ;1 658;4,37
1;Hl. m. Praha;6;Kolínská Petra;38;SZ;SZ;3 041;8,02
1;Hl. m. Praha;7;Stropnickı Matìj;30;SZ;SZ;3 586;9,46
1;Hl. m. Praha;8;Hùlová Petra;34;SZ;SZ;2 648;6,98
1;Hl. m. Praha;9;Hromada Jiøí;55;SZ;BEZPP;1 513;3,99
1;Hl. m. Praha;10;Cabrnochová Ivana;39;SZ;SZ;1 138;3
1;Hl. m. Praha;11;Himl Pavel;42;SZ;SZ;790;2,08
1;Hl. m. Praha;12;Kotvová Iva;54;SZ;SZ;411;1,08
1;Hl. m. Praha;13;Rut Ondøej;31;SZ;SZ;630;1,66
1;Hl. m. Praha;14;Kratochvílová Silvie;35;SZ;SZ;245;0,64
1;Hl. m. Praha;15;Tišer Stanislav;56;SZ;"""SRP""";630;1,66
1;Hl. m. Praha;16;Rejchrtová Albìta;66;SZ;SZ;455;1,2
1;Hl. m. Praha;17;Hrabal Ladislav;75;SZ;BEZPP;184;0,48
1;Hl. m. Praha;18;Picková Ilona;46;SZ;SZ;188;0,49
1;Hl. m. Praha;19;Trnka Jan;35;SZ;SZ;780;2,05
1;Hl. m. Praha;20;Šimáèková Laurenèíková Klára;34;SZ;SZ;563;1,48
1;Hl. m. Praha;21;Vilgus Petr;39;SZ;SZ;383;1,01
1;Hl. m. Praha;22;Rendlová Simona;54;SZ;SZ;201;0,53
1;Hl. m. Praha;23;Dolejšek Èestmír;30;SZ;SZ;596;1,57
1;Hl. m. Praha;24;Benıšková Helena;32;SZ;SZ;181;0,47
1;Hl. m. Praha;25;Budín Lukáš;34;SZ;SZ;263;0,69
1;Hl. m. Praha;26;Rejchrtová Petra;44;SZ;SZ;270;0,71
1;Hl. m. Praha;27;Zubatı Jan;26;SZ;SZ;168;0,44
1;Hl. m. Praha;28;Kavková Eva;37;SZ;SZ;573;1,51
1;Hl. m. Praha;29;Novák Adam;31;SZ;SZ;35;0,09
1;Hl. m. Praha;30;Ducháèková Chotková Pavla;33;SZ;SZ;137;0,36
1;Hl. m. Praha;31;Radil Jan;29;SZ;SZ;41;0,1
1;Hl. m. Praha;32;Pokorná Martina;42;SZ;SZ;207;0,54
1;Hl. m. Praha;33;Barta Jan;28;SZ;BEZPP;104;0,27
1;Hl. m. Praha;34;Kolmanová Dagmar;54;SZ;SZ;76;0,2
1;Hl. m. Praha;35;Nechvátal Antonín;49;SZ;SZ;290;0,76
1;Hl. m. Praha;36;Zachariášová Lucia;31;SZ;SZ;435;1,14
2;Støedoèeskı;1;Láska Václav;39;SZ;BEZPP;3 570;15,35
2;Støedoèeskı;2;Horáková Jana;35;SZ;BEZPP;1 179;5,07
2;Støedoèeskı;3;Novák Tomáš;26;SZ;SZ;526;2,26
2;Støedoèeskı;4;Zùnová Jana;34;SZ;SZ;692;2,97
2;Støedoèeskı;5;Èejka Jiøí;59;SZ;SZ;291;1,25
2;Støedoèeskı;6;Tùma Lukáš;26;SZ;SZ;771;3,31
2;Støedoèeskı;7;Robeš Martin;40;SZ;SZ;208;0,89
2;Støedoèeskı;8;Janèaøíková Irena;51;SZ;BEZPP;744;3,2
2;Støedoèeskı;9;Hynek David;38;SZ;SZ;163;0,7
2;Støedoèeskı;10;Èešpivová Eva;41;SZ;SZ;368;1,58
2;Støedoèeskı;11;Vedral Vladimír;45;SZ;SZ;115;0,49
2;Støedoèeskı;12;Hradiskı David;40;SZ;SZ;149;0,64
2;Støedoèeskı;13;Mach Martin;45;SZ;SZ;322;1,38
2;Støedoèeskı;14;Jirásková Klára;46;SZ;SZ;329;1,41
2;Støedoèeskı;15;Sailer Milan;50;SZ;SZ;151;0,64
2;Støedoèeskı;16;Stanìk Jaroslav;60;SZ;SZ;402;1,72
2;Støedoèeskı;17;Blaková Zuzana;28;SZ;SZ;241;1,03
2;Støedoèeskı;18;Sıkora Peter;49;SZ;SZ;487;2,09
2;Støedoèeskı;19;Tomáš Petr;43;SZ;SZ;350;1,5
2;Støedoèeskı;20;Krumpholcová Jana;33;SZ;SZ;483;2,07
2;Støedoèeskı;21;Holeèek Tomáš;62;SZ;SZ;75;0,32
2;Støedoèeskı;22;Karásek Michal;36;SZ;SZ;84;0,36
2;Støedoèeskı;23;Kofroòová Iva;48;SZ;SZ;173;0,74
2;Støedoèeskı;24;Dytrych Jan;59;SZ;SZ;47;0,2
2;Støedoèeskı;25;Jirka Jan;32;SZ;SZ;85;0,36
2;Støedoèeskı;26;Spìváèková Anna;69;SZ;SZ;123;0,52
2;Støedoèeskı;27;Filip Jiøí;27;SZ;SZ;263;1,13
2;Støedoèeskı;28;Fajfr Marek;32;SZ;SZ;243;1,04
2;Støedoèeskı;29;Vlèková Jitka;36;SZ;BEZPP;359;1,54
2;Støedoèeskı;30;Jobánek Zdenìk;35;SZ;SZ;102;0,43
2;Støedoèeskı;31;Èernovskı Zdenìk;42;SZ;SZ;44;0,18
2;Støedoèeskı;32;Hrušová Ivana;37;SZ;BEZPP;93;0,4
2;Støedoèeskı;33;Kadeøávek Václav;48;SZ;SZ;29;0,12
2;Støedoèeskı;34;Brabec Petr;36;SZ;SZ;45;0,19
3;Jihoèeskı;1;Kováø Stanislav;60;SZ;SZ;613;7,99
3;Jihoèeskı;2;Kuchtová Dana;52;SZ;SZ;372;4,85
3;Jihoèeskı;3;Guth Jarkovskı Jiøí;48;SZ;SZ;669;8,72
3;Jihoèeskı;4;Krejèí Jaroslava;39;SZ;SZ;143;1,86
3;Jihoèeskı;5;Machová Wittingerová Monika;49;SZ;BEZPP;476;6,2
3;Jihoèeskı;6;Mlèoch Svatomír;58;SZ;BEZPP;656;8,55
3;Jihoèeskı;7;Sequens Edvard;47;SZ;SZ;479;6,24
3;Jihoèeskı;8;Petrová Michaela;34;SZ;SZ;324;4,22
3;Jihoèeskı;9;Šandová Rùena;62;SZ;SZ;85;1,1
3;Jihoèeskı;10;Tomek Bronislav;32;SZ;SZ;205;2,67
3;Jihoèeskı;11;Šanda Ondøej;35;SZ;SZ;87;1,13
3;Jihoèeskı;12;Trantina Pavel;37;SZ;BEZPP;159;2,07
3;Jihoèeskı;13;Cuc Michal;36;SZ;SZ;72;0,93
3;Jihoèeskı;14;Šmahel Lukáš;35;SZ;SZ;105;1,36
3;Jihoèeskı;15;Hartlová Eliška;61;SZ;"""SRP""";59;0,76
3;Jihoèeskı;16;Kubeèka Jan;52;SZ;SZ;279;3,63
3;Jihoèeskı;17;Müller Martin;40;SZ;SZ;63;0,82
3;Jihoèeskı;18;Bloch Jiøí;54;SZ;SZ;137;1,78
3;Jihoèeskı;19;Müllerová Tereza;32;SZ;BEZPP;181;2,36
3;Jihoèeskı;20;Zavadil Vít;40;SZ;SZ;66;0,86
3;Jihoèeskı;21;Koláø Martin;29;SZ;BEZPP;171;2,23
3;Jihoèeskı;22;Lev Libor;55;SZ;SZ;164;2,13
4;Plzeòskı;1;Štìrbová Svatava;42;SZ;SZ;421;6,97
4;Plzeòskı;2;Èerník Roman;49;SZ;SZ;558;9,24
4;Plzeòskı;3;Tišer David;28;SZ;SZ;271;4,49
4;Plzeòskı;4;Moravcová Lucie;31;SZ;BEZPP;390;6,46
4;Plzeòskı;5;Cina Jan;24;SZ;SZ;89;1,47
4;Plzeòskı;6;Gaáková Eva;36;SZ;BEZPP;155;2,56
4;Plzeòskı;7;Šimon Petr;36;SZ;BEZPP;155;2,56
4;Plzeòskı;8;Kroupa Pavel;36;SZ;SZ;195;3,23
4;Plzeòskı;9;Burdová Vìra;36;SZ;SZ;90;1,49
4;Plzeòskı;10;Karbanová Tereza;35;SZ;BEZPP;115;1,9
4;Plzeòskı;11;Brabec Lubor;45;SZ;BEZPP;78;1,29
4;Plzeòskı;12;Èedíková Kateøina;31;SZ;SZ;111;1,83
4;Plzeòskı;13;Hemrová Lucie;31;SZ;SZ;183;3,03
4;Plzeòskı;14;Valeš Jan;34;SZ;SZ;133;2,2
4;Plzeòskı;15;Novı Ladislav;33;SZ;BEZPP;145;2,4
4;Plzeòskı;16;Tenglerová Hana;31;SZ;BEZPP;74;1,22
4;Plzeòskı;17;Vávra Zdenìk;39;SZ;SZ;50;0,82
4;Plzeòskı;18;Pruner Tomáš;37;SZ;BEZPP;143;2,37
4;Plzeòskı;19;Barochová Jana;32;SZ;SZ;65;1,07
4;Plzeòskı;20;Toušek Ladislav;35;SZ;BEZPP;167;2,76
5;Karlovarskı;1;Nìmec Petr;58;SZ;SZ;189;6,74
5;Karlovarskı;2;Mudrová Marie;63;SZ;BEZPP;173;6,17
5;Karlovarskı;3;Gebouskı Milan;56;SZ;SZ;117;4,17
5;Karlovarskı;4;Kubát Tomáš;48;SZ;SZ;99;3,53
5;Karlovarskı;5;Vítek Lubomír;58;SZ;SZ;51;1,82
5;Karlovarskı;6;Nìmcová Helena;60;SZ;BEZPP;166;5,92
5;Karlovarskı;7;Hranièka Pavel;41;SZ;SZ;149;5,31
5;Karlovarskı;8;Flaška Martin;32;SZ;BEZPP;141;5,03
5;Karlovarskı;9;Kopecká Zdenka;33;SZ;SZ;105;3,74
5;Karlovarskı;10;Pála Lumír;65;SZ;SZ;30;1,07
5;Karlovarskı;11;Hejna Radek;50;SZ;SZ;48;1,71
5;Karlovarskı;12;Molcarová Václava;43;SZ;SZ;136;4,85
5;Karlovarskı;13;Kronus Josef;49;SZ;SZ;38;1,35
5;Karlovarskı;14;Stanìk Jaroslav;45;SZ;BEZPP;100;3,56
6;Ústeckı;1;Škoda Jiøí;33;SZ;SZ;772;8,5
6;Ústeckı;2;Dopitová Michaela;28;SZ;BEZPP;468;5,15
6;Ústeckı;3;Souèek Adam;37;SZ;SZ;255;2,8
6;Ústeckı;4;Pitek Daniel;46;SZ;SZ;344;3,78
6;Ústeckı;5;Tišer Štefan;63;SZ;"""SRP""";100;1,1
6;Ústeckı;6;Klepišová Kateøina;43;SZ;SZ;421;4,63
6;Ústeckı;7;Èernı Daniel;40;SZ;BEZPP;229;2,52
6;Ústeckı;8;Krejèová Hana;49;SZ;SZ;663;7,3
6;Ústeckı;9;Jeková Vìra;58;SZ;BEZPP;206;2,26
6;Ústeckı;10;Hanousková Lenka;24;SZ;B10;165;1,81
6;Ústeckı;11;alud Jan;35;SZ;SZ;208;2,29
6;Ústeckı;12;Janovskı Milan;79;SZ;SZ;51;0,56
6;Ústeckı;13;Moudrá Wünschová Irena;55;SZ;SZ;341;3,75
6;Ústeckı;14;Konèel Petr;55;SZ;SZ;238;2,62
6;Ústeckı;15;Buøt Vladimír;49;SZ;SZ;720;7,92
6;Ústeckı;16;Mrugová Monika;49;SZ;BEZPP;278;3,06
6;Ústeckı;17;Miker Jozef;48;SZ;"""SRP""";109;1,2
6;Ústeckı;18;Pácaltová Hana;68;SZ;SZ;134;1,47
6;Ústeckı;19;Karika Karel;53;SZ;SZ;40;0,44
6;Ústeckı;20;Baier Radovan;35;SZ;BEZPP;50;0,55
6;Ústeckı;21;Tétauer Michal;34;SZ;SZ;25;0,27
6;Ústeckı;22;Neprašová Radka;31;SZ;SZ;44;0,48
6;Ústeckı;23;Kotìra Jan;34;SZ;SZ;51;0,56
6;Ústeckı;24;Mrázková Lenka;55;SZ;SZ;20;0,22
6;Ústeckı;25;Rygl Milan;52;SZ;SZ;27;0,29
6;Ústeckı;26;Khalil Rachid;44;SZ;SZ;14;0,15
7;Libereckı;1;Hudec Miroslav;61;SZ;SZ;392;7,61
7;Libereckı;2;Pokorná Martina;39;SZ;SZ;440;8,55
7;Libereckı;3;Pøívratskı Milan;55;SZ;SZ;216;4,19
7;Libereckı;4;Jablonovská Ivana;38;SZ;SZ;91;1,76
7;Libereckı;5;Jiøíèek Vladimír;42;SZ;SZ;109;2,11
7;Libereckı;6;Skopová Jarmila;55;SZ;SZ;176;3,42
7;Libereckı;7;Fikera Patrik;37;SZ;SZ;102;1,98
7;Libereckı;8;Horáèková Emilie;49;SZ;"""SRP""";82;1,59
7;Libereckı;9;Kubát Milan;64;SZ;SZ;149;2,89
7;Libereckı;10;Šumová Vladimíra;66;SZ;SZ;55;1,06
7;Libereckı;11;Jadrnı Josef;24;SZ;SZ;208;4,04
7;Libereckı;12;Èíek Petr;24;SZ;SZ;106;2,05
7;Libereckı;13;Rejnartová Monika;40;SZ;SZ;81;1,57
7;Libereckı;14;Gonèár Rastislav;44;SZ;SZ;27;0,52
7;Libereckı;15;Stelmachovièová Michaela;21;SZ;SZ;81;1,57
7;Libereckı;16;Stránskı Jiøí;50;SZ;SZ;97;1,88
7;Libereckı;17;Rákosník Roman;53;SZ;SZ;91;1,76
8;Královéhradeckı;1;Kudrnáè Michal;39;SZ;SZ;569;7,22
8;Královéhradeckı;2;Šiklová Jiøina;78;SZ;BEZPP;1 343;17,05
8;Královéhradeckı;3;Hanousek Martin;30;SZ;SZ;665;8,44
8;Královéhradeckı;4;Rùièka Èenìk;66;SZ;"""SRP""";194;2,46
8;Královéhradeckı;5;Klímová Soòa;54;SZ;BEZPP;206;2,61
8;Královéhradeckı;6;Vìchet Martin;48;SZ;BEZPP;594;7,54
8;Královéhradeckı;7;Zajíc Jiøí;51;SZ;BEZPP;534;6,78
8;Královéhradeckı;8;Kulich Jiøí;52;SZ;SZ;532;6,75
8;Královéhradeckı;9;Paulù Lenka;71;SZ;SZ;93;1,18
8;Královéhradeckı;10;Stanìk Petr;47;SZ;BEZPP;165;2,09
8;Královéhradeckı;11;Plíšek Bedøich;65;SZ;BEZPP;181;2,29
8;Královéhradeckı;12;Sedláèková Radmila;57;SZ;BEZPP;106;1,34
8;Královéhradeckı;13;Buka David;30;SZ;SZ;310;3,93
8;Královéhradeckı;14;Karel Tomáš;43;SZ;SZ;406;5,15
8;Královéhradeckı;15;Patráková Martina;59;SZ;BEZPP;156;1,98
8;Královéhradeckı;16;Králíèek Ivo;40;SZ;BEZPP;380;4,82
8;Královéhradeckı;17;Èíp David;34;SZ;BEZPP;560;7,11
8;Královéhradeckı;18;Jeek Jan;39;SZ;BEZPP;333;4,22
8;Královéhradeckı;19;Velèovská Ivana;29;SZ;BEZPP;15;0,19
8;Královéhradeckı;20;Sedláèek Dušan;39;SZ;SZ;15;0,19
9;Pardubickı;1;Èáslavka Jiøí;41;SZ;SZ;520;8,03
9;Pardubickı;2;Rıdl Karel;61;SZ;BEZPP;574;8,86
9;Pardubickı;3;Plecháèková Zdeòka;28;SZ;SZ;378;5,83
9;Pardubickı;4;Kodymová Eva;50;SZ;SZ;271;4,18
9;Pardubickı;5;Rubeš Miroslav;68;SZ;BEZPP;197;3,04
9;Pardubickı;6;Dosoudilová Jitka;48;SZ;SZ;228;3,52
9;Pardubickı;7;Hûbl Radek;36;SZ;SZ;194;2,99
9;Pardubickı;8;Horváthová Lucie;32;SZ;SZ;370;5,71
9;Pardubickı;9;Janál Zdenìk;28;SZ;BEZPP;112;1,73
9;Pardubickı;10;Macková Hana;70;SZ;SZ;65;1
9;Pardubickı;11;Formánek Tomáš;39;SZ;SZ;49;0,75
9;Pardubickı;12;Kutílek Jakub;27;SZ;BEZPP;230;3,55
9;Pardubickı;13;Malík Jiøí;41;SZ;SZ;147;2,27
9;Pardubickı;14;Hovorka Miroslav;55;SZ;SZ;28;0,43
9;Pardubickı;15;Sigmund Ondøej;58;SZ;SZ;84;1,29
9;Pardubickı;16;Peroutka Pavel;45;SZ;SZ;47;0,72
9;Pardubickı;17;Matouš Jan;40;SZ;BEZPP;131;2,02
9;Pardubickı;18;Kvapil Pavel;63;SZ;SZ;41;0,63
9;Pardubickı;19;Pavlosek Jiøí;62;SZ;SZ;75;1,15
10;Vysoèina;1;Konvalinková Hana Veronika;40;SZ;SZ;399;5,85
10;Vysoèina;2;Sklenáø Josef;43;SZ;SZ;427;6,26
10;Vysoèina;3;Stalmach Ladislav;43;SZ;BEZPP;199;2,91
10;Vysoèina;4;Hermann Tomáš;48;SZ;SZ;258;3,78
10;Vysoèina;5;Houzarová Hana;52;SZ;SZ;302;4,42
10;Vysoèina;6;Prchal Vít;44;SZ;SZ;236;3,46
10;Vysoèina;7;Jakeš Michal;44;SZ;SZ;209;3,06
10;Vysoèina;8;Janíková Ivana;50;SZ;BEZPP;185;2,71
10;Vysoèina;9;Pykal Jiøí;42;SZ;SZ;216;3,16
10;Vysoèina;10;Drápela Jan;43;SZ;SZ;89;1,3
10;Vysoèina;11;Vitnerová Jana;48;SZ;BEZPP;255;3,74
10;Vysoèina;12;Koláø Matìj;34;SZ;BEZPP;405;5,94
10;Vysoèina;13;Toman Aleš;57;SZ;BEZPP;222;3,25
10;Vysoèina;14;Koudela Vít;48;SZ;SZ;42;0,61
10;Vysoèina;15;Man Matìj;23;SZ;BEZPP;176;2,58
10;Vysoèina;16;Hlaváè Václav;52;SZ;BEZPP;194;2,84
10;Vysoèina;17;Hronová Kamila;36;SZ;BEZPP;136;1,99
10;Vysoèina;18;Zelníèek Jaroslav;61;SZ;SZ;36;0,52
10;Vysoèina;19;áèková Lucie;30;SZ;SZ;131;1,92
10;Vysoèina;20;Kantùrek Jan;65;SZ;BEZPP;116;1,7
11;Jihomoravskı;1;Seitlová Jitka;59;SZ;BEZPP;2 448;13,03
11;Jihomoravskı;2;Vlašín Mojmír;58;SZ;BEZPP;2 254;12
11;Jihomoravskı;3;Drápalová Jana;50;SZ;SZ;2 071;11,02
11;Jihomoravskı;4;Novotnı Petr;41;SZ;SZ;698;3,71
11;Jihomoravskı;5;Dohnálková Zdeòka;58;SZ;SZ;442;2,35
11;Jihomoravskı;6;Ander Martin;38;SZ;SZ;1 842;9,8
11;Jihomoravskı;7;Spurná Pavla;27;SZ;SZ;420;2,23
11;Jihomoravskı;8;Oplatek David;34;SZ;SZ;342;1,82
11;Jihomoravskı;9;Fajnorová Ivana;45;SZ;SZ;413;2,19
11;Jihomoravskı;10;Rezek Michal;37;SZ;SZ;157;0,83
11;Jihomoravskı;11;Gaillyová Yvona;57;SZ;BEZPP;742;3,95
11;Jihomoravskı;12;Vencálek Matouš;24;SZ;SZ;162;0,86
11;Jihomoravskı;13;Továrková Jiøina;60;SZ;SZ;258;1,37
11;Jihomoravskı;14;Stanìk Michal;40;SZ;SZ;74;0,39
11;Jihomoravskı;15;Flamiková Jasna;44;SZ;SZ;372;1,98
11;Jihomoravskı;16;Jiaxis Anastazios;52;SZ;SZ;188;1
11;Jihomoravskı;17;Kotlánová Sabina;24;SZ;SZ;106;0,56
11;Jihomoravskı;18;Medek Michal;39;SZ;BEZPP;449;2,39
11;Jihomoravskı;19;Vaøejková Helena;51;SZ;SZ;190;1,01
11;Jihomoravskı;20;Hollan Jan;57;SZ;SZ;538;2,86
11;Jihomoravskı;21;Hofmannová Karla;64;SZ;SZ;77;0,41
11;Jihomoravskı;22;Doleèek Pavel;27;SZ;SZ;111;0,59
11;Jihomoravskı;23;Jurèíková Iva;32;SZ;BEZPP;66;0,35
11;Jihomoravskı;24;Máchal Aleš;61;SZ;BEZPP;296;1,57
11;Jihomoravskı;25;Krèmaø Heidlerová Lucie;32;SZ;SZ;109;0,58
11;Jihomoravskı;26;Forman Zdenìk;48;SZ;SZ;50;0,26
11;Jihomoravskı;27;Èoupková Tereza;26;SZ;SZ;209;1,11
11;Jihomoravskı;28;Buøival Jan;63;SZ;SZ;83;0,44
11;Jihomoravskı;29;Brabcová Kateøina;29;SZ;BEZPP;55;0,29
11;Jihomoravskı;30;ilka Karel;47;SZ;SZ;36;0,19
11;Jihomoravskı;31;Blatná Milada;51;SZ;SZ;41;0,21
11;Jihomoravskı;32;Binder Leopold;53;SZ;SZ;84;0,44
11;Jihomoravskı;33;Bódiová Adéla;37;SZ;SZ;140;0,74
11;Jihomoravskı;34;Novotnı Ivan;53;SZ;SZ;111;0,59
12;Olomouckı;1;Škabraha Martin;33;SZ;BEZPP;658;9,27
12;Olomouckı;2;Hrstková Edita;49;SZ;SZ;327;4,6
12;Olomouckı;3;Roubík Jiøí;39;SZ;SZ;265;3,73
12;Olomouckı;4;Hradil Tomáš;41;SZ;SZ;576;8,11
12;Olomouckı;5;Netopilová Helena;55;SZ;BEZPP;344;4,84
12;Olomouckı;6;Puchalskı Vladimír;69;SZ;BEZPP;188;2,64
12;Olomouckı;7;Navrátil Jan;45;SZ;SZ;281;3,95
12;Olomouckı;8;Foltınková Šárka;29;SZ;SZ;88;1,23
12;Olomouckı;9;Sedláèek Josef;63;SZ;SZ;118;1,66
12;Olomouckı;10;Obereignerù Radko;35;SZ;BEZPP;217;3,05
12;Olomouckı;11;Slámová Lenka;35;SZ;SZ;221;3,11
12;Olomouckı;12;Bednaøík Pavel;33;SZ;SZ;265;3,73
12;Olomouckı;13;Mátl Milan;77;SZ;SZ;142;2
12;Olomouckı;14;Sündermannová Nadìda;52;SZ;SZ;48;0,67
12;Olomouckı;15;Korda Jakub;36;SZ;BEZPP;370;5,21
12;Olomouckı;16;Kolaøík Martin;39;SZ;SZ;108;1,52
12;Olomouckı;17;Jandová Marta;53;SZ;BEZPP;116;1,63
12;Olomouckı;18;Láník Vladimír;67;SZ;SZ;58;0,81
12;Olomouckı;19;Zaèal Martin;32;SZ;SZ;97;1,36
12;Olomouckı;20;Kristová Kateøina;37;SZ;BEZPP;111;1,56
12;Olomouckı;21;Tuín Tomáš;32;SZ;SZ;90;1,26
12;Olomouckı;22;Kulatı Martin;38;SZ;SZ;74;1,04
12;Olomouckı;23;Skálová Ivana;35;SZ;SZ;72;1,01
13;Zlínskı;1;Berg Michal;33;SZ;SZ;512;7,4
13;Zlínskı;2;Zukalová Kateøina;46;SZ;SZ;351;5,07
13;Zlínskı;3;Jurek Vilém;28;SZ;SZ;461;6,66
13;Zlínskı;4;Baèová Kateøina;48;SZ;SZ;252;3,64
13;Zlínskı;5;Šulgan František;57;SZ;SZ;431;6,23
13;Zlínskı;6;Jílek Roman;47;SZ;SZ;139;2,01
13;Zlínskı;7;Dvorská Jitka;55;SZ;BEZPP;254;3,67
13;Zlínskı;8;Jelínek Petr;39;SZ;SZ;121;1,75
13;Zlínskı;9;Pajurková Bohuslava;52;SZ;SZ;172;2,48
13;Zlínskı;10;Kreml Richard;43;SZ;SZ;190;2,74
13;Zlínskı;11;Davidov Martin;40;SZ;BEZPP;204;2,95
13;Zlínskı;12;Koutòáková Martina;38;SZ;SZ;65;0,94
13;Zlínskı;13;Husa Tomáš;36;SZ;SZ;138;1,99
13;Zlínskı;14;Caklová Markéta;43;SZ;SZ;109;1,57
13;Zlínskı;15;Sedláèek Bohuslav;34;SZ;BEZPP;101;1,46
13;Zlínskı;16;Vachùnová Zuzana;26;SZ;SZ;164;2,37
13;Zlínskı;17;Jurèa Petr;31;SZ;SZ;105;1,51
13;Zlínskı;18;Hrnèiøík Pavel;56;SZ;BEZPP;102;1,47
13;Zlínskı;19;Vacková Petra;29;SZ;SZ;131;1,89
13;Zlínskı;20;Štecher Martin;37;SZ;BEZPP;43;0,62
13;Zlínskı;21;Talafant Jan;43;SZ;SZ;96;1,38
13;Zlínskı;22;Volaøík Marek;37;SZ;SZ;75;1,08
14;Moravskoslezskı;1;Brady Pavla;41;SZ;SZ;1 125;8,51
14;Moravskoslezskı;2;Vrchovskı Ladislav;65;SZ;SZ;688;5,2
14;Moravskoslezskı;3;Slanı Jaroslav;56;SZ;BEZPP;901;6,82
14;Moravskoslezskı;4;Wolna Martina;39;SZ;BEZPP;513;3,88
14;Moravskoslezskı;5;Bártek Pavel;59;SZ;SZ;377;2,85
14;Moravskoslezskı;6;Mácha Pøemysl;38;SZ;BEZPP;509;3,85
14;Moravskoslezskı;7;Straub Pavel;36;SZ;SZ;224;1,69
14;Moravskoslezskı;8;Niklová Lenka;49;SZ;SZ;193;1,46
14;Moravskoslezskı;9;Mohyla Petr;35;SZ;BEZPP;232;1,75
14;Moravskoslezskı;10;Orel Petr;54;SZ;SZ;851;6,44
14;Moravskoslezskı;11;Burianská Antonie;51;SZ;"""SRP""";124;0,93
14;Moravskoslezskı;12;Velièková Petra;24;SZ;SZ;406;3,07
14;Moravskoslezskı;13;Krist Jiøí;48;SZ;SZ;250;1,89
14;Moravskoslezskı;14;Slíva Jaromír;65;SZ;BEZPP;120;0,9
14;Moravskoslezskı;15;Varga Leonard;26;SZ;SZ;185;1,4
14;Moravskoslezskı;16;Krèmáø Michal;40;SZ;BEZPP;52;0,39
14;Moravskoslezskı;17;Hila Martin;37;SZ;BEZPP;77;0,58
14;Moravskoslezskı;18;Klega Jiøí;31;SZ;SZ;206;1,55
14;Moravskoslezskı;19;Durdová Hana;36;SZ;SZ;208;1,57
14;Moravskoslezskı;20;Syrovátka Ondøej;34;SZ;SZ;218;1,65
14;Moravskoslezskı;21;Pracnı Pavel;26;SZ;BEZPP;302;2,28
14;Moravskoslezskı;22;Ryšková Andrea;37;SZ;SZ;61;0,46
14;Moravskoslezskı;23;Èapka Michal;34;SZ;SZ;259;1,96
14;Moravskoslezskı;24;Gabzdyl Milan;34;SZ;SZ;120;0,9
14;Moravskoslezskı;25;Weczerek Petr;30;SZ;BEZPP;60;0,45
14;Moravskoslezskı;26;Vernerová Kateøina;38;SZ;SZ;58;0,43
14;Moravskoslezskı;27;Matìj Lubomír;65;SZ;BEZPP;71;0,53
14;Moravskoslezskı;28;Bartoš Ivan;56;SZ;SZ;247;1,87
14;Moravskoslezskı;29;Kubesa Ondøej;25;SZ;SZ;182;1,37
14;Moravskoslezskı;30;Macháè Jan;35;SZ;SZ;166;1,25
14;Moravskoslezskı;31;Gorolová Elena;44;SZ;"""SRP""";131;0,99
14;Moravskoslezskı;32;Mitura Pavel;57;SZ;SZ;38;0,28
14;Moravskoslezskı;33;Mlınek Roman;35;SZ;SZ;37;0,28
14;Moravskoslezskı;34;Geryk Pavel;36;SZ;SZ;114;0,86
14;Moravskoslezskı;35;Šmotek René;41;SZ;SZ;93;0,7
14;Moravskoslezskı;36;Skıbová Pavla;43;SZ;BEZPP;66;0,49
1;Hl. m. Praha;1;Srb Václav;55;KÈ;KÈ;107;8,87
1;Hl. m. Praha;2;Bárta Jan;71;KÈ;KÈ;40;3,31
1;Hl. m. Praha;3;Krátkı Petr   BBS;38;KÈ;KÈ;43;3,56
1;Hl. m. Praha;4;Košová Kateøina;33;KÈ;BEZPP;33;2,73
1;Hl. m. Praha;5;Bohdaneckı Zdenìk;36;KÈ;KÈ;15;1,24
1;Hl. m. Praha;6;Koláø Milan;57;KÈ;KÈ;6;0,49
1;Hl. m. Praha;7;Lieberzeit Michal;29;KÈ;KÈ;33;2,73
1;Hl. m. Praha;8;Kartáková Daniela;48;KÈ;BEZPP;18;1,49
1;Hl. m. Praha;9;Henn Ivan;59;KÈ;BEZPP;8;0,66
1;Hl. m. Praha;10;Ryšavá Romana;50;KÈ;BEZPP;16;1,32
1;Hl. m. Praha;11;Raschel Petr;60;KÈ;BEZPP;24;1,99
1;Hl. m. Praha;12;Lutovskı Michal;52;KÈ;KÈ;35;2,9
1;Hl. m. Praha;13;Èadil Matìj;27;KÈ;KÈ;14;1,16
1;Hl. m. Praha;14;Pejøimovskı Josef;68;KÈ;KÈ;22;1,82
1;Hl. m. Praha;15;Šrámek Ferdinand;44;KÈ;KÈ;26;2,15
