nomPartyNumber,nomParty,listOrder,name1,name2,acadTitle,age,occupation,residency,valid,name
9,SZ,27,Denis,Mertin,Ing.,38,ekonóm,Nové Mesto nad Váhom,1,Denis Mertin
9,SZ,28,Roman,Jaroš,JUDr.,37,manažér,Považská Bystrica,1,Roman Jaroš
9,SZ,29,Eva,Hladká,,47,zootechnička,Nové Mesto nad Váhom,1,Eva Hladká
9,SZ,30,Michal,Švábik,Bc.,23,marketingový riaditeľ,Nižný Hrušov,1,Michal Švábik
9,SZ,31,Marian,Burík,,68,dôchodca,Ilava,1,Marian Burík
9,SZ,32,Jozef,Bielik,Ing.,50,žurnalista,Bratislava,1,Jozef Bielik
9,SZ,33,Milan,Gergely,Ing.,58,podnikateľ,Dubnica nad Váhom,1,Milan Gergely
9,SZ,34,Milan,Taglider,,47,podnikateľ,Lučenec,1,Milan Taglider
9,SZ,35,Branislav,Kalús,Ing.,29,bankový úradník,Púchov,1,Branislav Kalús
9,SZ,36,Peter,Kulla,,44,manažér,Čadca,1,Peter Kulla
9,SZ,37,Radoslav,Mojžiš,,26,technik,Cinobaňa,1,Radoslav Mojžiš
9,SZ,38,Veronika,Guttmannová,JUDr.,48,právnička,Bratislava,1,Veronika Guttmannová
9,SZ,39,Ján,Scheer,Ing.,46,technik,Žilina,1,Ján Scheer
9,SZ,40,Peter,Klenovič,Ing.,39,podnikateľ,Chtelnica,1,Peter Klenovič
9,SZ,41,Roman,Rosina,,45,živnostník,Púchov,1,Roman Rosina
9,SZ,42,Alexander,Valach,RNDr.,55,podnikateľ,Bratislava,1,Alexander Valach
9,SZ,43,Soňa,Muráriková,Ing.,50,podnikateľka,Púchov,1,Soňa Muráriková
9,SZ,44,Adriana,Košíková,Mgr.,37,administratívna pracovníčka,Považská Bystrica,1,Adriana Košíková
9,SZ,45,Jozef,Dráb,,44,podnikateľ,Oščadnica,1,Jozef Dráb
9,SZ,46,Michal,Virdzek,,32,podnikateľ,Púchov,1,Michal Virdzek
9,SZ,47,Peter,Makara,MUDr. MPH,38,lekár,Snina,1,Peter Makara
9,SZ,48,Michal,Letko,,25,živnostník,Ladce,1,Michal Letko
9,SZ,49,Pavel,Laktiš,Ing. PhD.,33,nezamestnaný,Topoľčianky,1,Pavel Laktiš
9,SZ,50,Ondrej,Nemčok,doc. Ing. PhD.,75,dôchodca vysokoškolský pedagóg,Púchov,1,Ondrej Nemčok
9,SZ,51,Klaudia,Pochová,,31,manažérka,Košice,1,Klaudia Pochová
9,SZ,52,Edita,Moravská,,53,starostka,Horná Seč,1,Edita Moravská
9,SZ,53,Jana,Bezúchová,Ing.,33,auditorka,Gajary,1,Jana Bezúchová
9,SZ,54,Anna,Pantúčková,Mgr.,55,učiteľka,Púchov,1,Anna Pantúčková
9,SZ,55,Anna,Macková,Ing.,36,štátna zamestnankyňa,Čičava,1,Anna Macková
9,SZ,56,Juraj,Homola,,39,obchodný riaditeľ,Bratislava,1,Juraj Homola
9,SZ,57,Renáta,Mokošová,Mgr.,33,administratívna pracovníčka,Halič,1,Renáta Mokošová
9,SZ,58,Róbert,Lauko,,42,živnostník,Breznička,1,Róbert Lauko
9,SZ,59,Marián,Rusnák,Ing.,53,stavebný inžinier,Poprad,1,Marián Rusnák
9,SZ,60,Ivan,Bukna,PaedDr. Mgr.,47,živnostník,Dolný Kubín,1,Ivan Bukna
9,SZ,61,Lýdia,Comissová,Mgr.,52,stredoškolská učiteľka,Vysoké Tatry,1,Lýdia Comissová
9,SZ,62,Mário,Comisso,Mgr.,30,archeológ,Košice,1,Mário Comisso
9,SZ,63,Štefan,Pjontek,,51,občiansky aktivista,Bratislava,1,Štefan Pjontek
9,SZ,64,Vladimír,Šuľan,,51,zdravotnícky pracovník,Veľký Krtíš,1,Vladimír Šuľan
9,SZ,65,Klára,Petényiová,Ing.,52,projektantka,Veľký Krtíš,1,Klára Petényiová
9,SZ,66,Vasil,Cholvadt,,47,šofér,Liptovský Ján,1,Vasil Cholvadt
9,SZ,67,Klaudia,Kallová,PhDr.,45,sociálná pracovníčka,Banská Bystrica,1,Klaudia Kallová
9,SZ,68,Juraj,Obert,Ing.,32,podnikateľ,Bratislava,1,Juraj Obert
9,SZ,69,Pavol,Kobza,,34,živnostník,Bratislava,1,Pavol Kobza
9,SZ,70,Michal,Saksun,,25,správca IT,Valaská,1,Michal Saksun
9,SZ,71,Michal,Šuľan,,24,realizačný manažér,Veľký Krtíš,1,Michal Šuľan
9,SZ,72,Rastislav,Meľuch,,33,živnostník,Bratislava,1,Rastislav Meľuch
9,SZ,73,Valéria,Gyurkovicsová,,55,invalidná dôchodkyňa,Lesenice,1,Valéria Gyurkovicsová
9,SZ,74,Karol,Jedlovský,Ing.,55,štátny zamestnanec,Nitra,1,Karol Jedlovský
9,SZ,75,Jana,Bieliková,Mgr.,30,finančná analytička,Nitrianske Pravno,1,Jana Bieliková
9,SZ,76,Lukáš,Urban,Bc.,26,živnostník,Dolný Kubín,1,Lukáš Urban
9,SZ,77,Eva,Schwartz,Mgr.,41,stredoškolská učiteľka,Poprad,1,Eva Schwartz
9,SZ,78,Róbert,Hubinský,,47,podnikateľ,Lipovník,1,Róbert Hubinský
9,SZ,79,Ctibor,Caban,MUDr.,43,riaditeľ záchrannej služby,Lučenec,1,Ctibor Caban
9,SZ,80,Jaroslav,Ďuroš,Ing.,53,realitný maklér,Lučenec,1,Jaroslav Ďuroš
9,SZ,81,Elena,Vavrušová,Ing.,51,štátna zamestnankyňa,Horná Súča,1,Elena Vavrušová
9,SZ,82,Stanislava,Riesová,Bc.,25,študentka,Košice,1,Stanislava Riesová
9,SZ,83,Iveta,Tonhauserová,Ing.,28,softvérová inžinierka,Košice,1,Iveta Tonhauserová
9,SZ,84,Martin,Fabian,Bc.,24,študent,Malý Šariš,1,Martin Fabian
9,SZ,85,Nikoleta,Šavelová,,37,predavačka,Bratislava,1,Nikoleta Šavelová
9,SZ,86,Alena,Tibenská,,53,zdravotná sestra,Detva,1,Alena Tibenská
9,SZ,87,Jaroslav,Bako,JUDr.,37,advokát,Lučenec,1,Jaroslav Bako
9,SZ,88,Patrik,Bukna,Bc.,24,živnostník,Dolný Kubín,1,Patrik Bukna
9,SZ,89,Eva,Šedivá,Mgr.,50,školská inšpektorka,Horné Srnie,1,Eva Šedivá
9,SZ,90,Miroslava,Džuganová,Ing.,40,štátna zamestnankyňa,Humenné,1,Miroslava Džuganová
9,SZ,91,Peter,Kurjak,Bc.,24,študent,Dolný Kubín,1,Peter Kurjak
9,SZ,92,Peter,Gembický,,53,podnikateľ,Bratislava,1,Peter Gembický
9,SZ,93,Ján,Kanaba,,32,advokát,Trenčianska Turná,1,Ján Kanaba
9,SZ,94,Valér,Šandrik,Ing.,46,ekonóm,Bratislava,1,Valér Šandrik
9,SZ,95,Emil,Bosák,JUDr.,61,logistik,Bratislava,1,Emil Bosák
9,SZ,96,Ján,Guráň,,32,ekonóm,Bratislava,1,Ján Guráň
9,SZ,97,Ján,Kabina,,33,fotograf,Lehota pod Vtáčnikom,1,Ján Kabina
9,SZ,98,Juraj,Šušol,,34,obchodný zástupca,Bratislava,1,Juraj Šušol
9,SZ,99,Martin,Šebo,Ing.,37,podnikateľ,Bratislava,1,Martin Šebo
9,SZ,100,Peter,Pilinský,Mgr.,39,starosta,Bratislava,1,Peter Pilinský
10,ĽSNS,1,Marian,Kotleba,Mgr.,34,informatik,Banská Bystrica,1,Marian Kotleba
10,ĽSNS,2,Peter,Kováč,Ing.,32,vedúci chemickej prevádzky,Nitra,1,Peter Kováč
10,ĽSNS,3,Vladimír,Pavlík,,63,dôchodca,Považská Bystrica,1,Vladimír Pavlík
10,ĽSNS,4,Rastislav,Schlosár,Mgr.,27,právny referent,Bratislava,1,Rastislav Schlosár
10,ĽSNS,5,František,Bednár,,55,technik,Poprad,1,František Bednár
10,ĽSNS,6,Ivan,Pavlisko,Mgr.,66,umelec a pedagóg,Ružomberok,1,Ivan Pavlisko
10,ĽSNS,7,Miroslav,Belička,,42,podnikateľ,Banská Bystrica,1,Miroslav Belička
10,ĽSNS,8,Stanislav,Mizík,Mgr.,48,učiteľ,Rovné,1,Stanislav Mizík
10,ĽSNS,9,Kristína,Duračinská,,26,operátorka výroby,Podolínec,1,Kristína Duračinská
10,ĽSNS,10,Marianna,Kemková,Mgr.,28,učiteľka,Heľpa,1,Marianna Kemková
10,ĽSNS,11,Katarína,Kanisová,Bc.,23,zdravotná sestra,Ilava,1,Katarína Kanisová
10,ĽSNS,12,Jaroslav,Homola,,79,učiteľ,Priechod,1,Jaroslav Homola
10,ĽSNS,13,Cyril,Králik,,61,režisér,Bratislava,2,Cyril Králik
10,ĽSNS,14,Marcel,Urban,,29,pracovník SBS,Lúka,1,Marcel Urban
10,ĽSNS,15,Marián,Mišún,Bc.,32,mestský policajt,Púchov,1,Marián Mišún
10,ĽSNS,16,Otto,Vollmann,,46,podnikateľ,Stará Ľubovňa,2,Otto Vollmann
10,ĽSNS,17,Alena,Szabová,,50,učiteľka MŠ,Bratislava,1,Alena Szabová
10,ĽSNS,18,Jozef,Mihalčin,Ing.,52,podnikateľ,Vranov nad Topľou,1,Jozef Mihalčin
10,ĽSNS,19,Jakub,Škrabák,,25,predavač,Hlohovec,1,Jakub Škrabák
10,ĽSNS,20,Michal,Buchta,,23,recepčný,Ružomberok,1,Michal Buchta
10,ĽSNS,21,Matúš,Svinčák,Bc.,27,inštruktor fitnes,Martin,1,Matúš Svinčák
10,ĽSNS,22,Marek,Kotleba,,28,živnostník,Banská Bystrica,1,Marek Kotleba
10,ĽSNS,23,Alexander,Haas,Doc. Ing. CSc.,83,dôchodca,Bratislava,1,Alexander Haas
10,ĽSNS,24,Rastislav,Kysel,,34,skladník,Dolná Trnávka,1,Rastislav Kysel
10,ĽSNS,25,Martin,Galeta,,31,pracovník kvality,Kysucké Nové Mesto,1,Martin Galeta
10,ĽSNS,26,Rudolf,Steigauf,,40,invalidný dôchodca,Revúca,1,Rudolf Steigauf
10,ĽSNS,27,Ingrid,Betková,,42,pracovníčka príjmu tovaru,Závadka nad Hronom,1,Ingrid Betková
10,ĽSNS,28,Rastislav,Smolka,,39,vodič,Nová Dubnica,1,Rastislav Smolka
10,ĽSNS,29,Peter,Moravčík,,25,živnostník,Slovenská Ľupča,1,Peter Moravčík
10,ĽSNS,30,Vojtech,Vitkovský,Ing.,85,dôchodca,Bratislava,1,Vojtech Vitkovský
10,ĽSNS,31,Štefan,Piaček,,33,živnostník,Partizánske,1,Štefan Piaček
10,ĽSNS,32,Miroslav,Macák,Ing.,49,konateľ spoločnosti,Banská Bystrica,1,Miroslav Macák
10,ĽSNS,33,Vladimír,Živčák,,53,náčelník mestskej polície,Nižné Ružbachy,1,Vladimír Živčák
10,ĽSNS,34,Mária,Sýkorová,,59,dôchodkyňa,Bratislava,1,Mária Sýkorová
10,ĽSNS,35,Adrián,Holčík,,27,obsluha CNC strojov,Lehota,1,Adrián Holčík
10,ĽSNS,36,Jozef,Šimunek,,58,kuchár,Nitra,1,Jozef Šimunek
10,ĽSNS,37,Peter,Paško,,31,zámočník,Brusno,1,Peter Paško
10,ĽSNS,38,Rudolf,Weiss,Ing.,57,obchodný zástupca,Košice,1,Rudolf Weiss
10,ĽSNS,39,Jozefína,Schlosárová,RNDr.,58,asistentka riaditeľa,Bratislava,1,Jozefína Schlosárová
10,ĽSNS,40,Jozef,Ševčík,,23,živnostník,Trenčín,1,Jozef Ševčík
10,ĽSNS,41,Jarmila,Lipnická,,22,účtovníčka,Choča,1,Jarmila Lipnická
10,ĽSNS,42,Ondrej,Fedor,,22,operátor výroby,Poprad,1,Ondrej Fedor
10,ĽSNS,43,Slávka,Kavuličová,Bc.,29,nezamestnaná,Spišská Nová Ves,1,Slávka Kavuličová
10,ĽSNS,44,Martin,Kotleba,Ing.,33,účtovník,Banská Bystrica,1,Martin Kotleba
10,ĽSNS,45,Adriána,Bieliková,,38,technička automatizácie,Žiar nad Hronom,1,Adriána Bieliková
10,ĽSNS,46,Blažena,Ištoková,,45,živnostníčka,Kežmarok,1,Blažena Ištoková
10,ĽSNS,47,Peter,Peuker,,58,pracovník SBS,Banská Bystrica,1,Peter Peuker
10,ĽSNS,48,Juraj,Koleják,Bc.,23,autoelektronik,Tvrdošín,1,Juraj Koleják
10,ĽSNS,49,Miroslav,Strmeň,,33,automechanik,Môlča,1,Miroslav Strmeň
10,ĽSNS,50,Pavol,Drobný,Ing.,45,podnikateľ,Vranov nad Topľou,1,Pavol Drobný
10,ĽSNS,51,Ivan,Sýkora,,29,nezamestnaný,Bratislava,1,Ivan Sýkora
10,ĽSNS,52,Ľudovít,Kašuba,,70,hudobník,Nová Baňa,1,Ľudovít Kašuba
10,ĽSNS,53,Miroslav,Rybnikár,Bc.,24,podnikateľ,Piešťany,1,Miroslav Rybnikár
10,ĽSNS,54,Lucia,Gabrišová,Bc.,23,študentka VŠ,Púchov,1,Lucia Gabrišová
10,ĽSNS,55,Marián,Chmelár,Bc.,51,právny referent,Bratislava,1,Marián Chmelár
10,ĽSNS,56,Peter,Staráček,,25,predavač,Piešťany,1,Peter Staráček
10,ĽSNS,57,Michal,Bagin,Bc.,25,nezamestnaný,Trenčín,1,Michal Bagin
10,ĽSNS,58,František,Číž,,67,farmár,Priechod,1,František Číž
10,ĽSNS,59,Juraj,Oščenda,Mgr.,25,nezamestnaný,Trebišov,1,Juraj Oščenda
10,ĽSNS,60,Ján,Kozák,,61,fotograf,Košice,1,Ján Kozák
10,ĽSNS,61,Lukáš,Hoza,,22,hĺbkotlačiar,Svit,1,Lukáš Hoza
10,ĽSNS,62,Matúš,Kovalčík,,24,kuchár,Poprad,1,Matúš Kovalčík
10,ĽSNS,63,Eva,Lepačková,,35,živnostníčka,Trstená,1,Eva Lepačková
10,ĽSNS,64,Ján,Majoroš,,62,dôchodca,Nižný Žipov,1,Ján Majoroš
10,ĽSNS,65,Michal,Stanko,,23,živnostník,Žlkovce,1,Michal Stanko
10,ĽSNS,66,Ján,Zeman,,51,automechanik,Lučatín,1,Ján Zeman
10,ĽSNS,67,Tatjana,Šidlová,,65,dôchodkyňa,Bratislava,1,Tatjana Šidlová
10,ĽSNS,68,Jozef,Kruták,,57,nezamestnaný,Liptovský Mikuláš,1,Jozef Kruták
10,ĽSNS,69,Peter,Podhorský,,34,kuchár,Banská Bystrica,1,Peter Podhorský
10,ĽSNS,70,Karol Robert,Thoma,Ing.,77,stavebný inžinier,Piešťany,1,Karol Robert Thoma
11,SMER-SD,1,Robert,Fico,Doc. JUDr. CSc.,47,podpredseda NR SR,Bratislava,1,Robert Fico
11,SMER-SD,2,Pavol,Paška,Mgr.,54,poslanec NR SR,Košice,1,Pavol Paška
11,SMER-SD,3,Robert,Kaliňák,JUDr.,40,poslanec NR SR,Bratislava,1,Robert Kaliňák
11,SMER-SD,4,Marek,Maďarič,Mgr.,45,poslanec NR SR,Ivanka pri Dunaji,1,Marek Maďarič
11,SMER-SD,5,Dušan,Čaplovič,Doc. PhDr. DrSc.,65,poslanec NR SR,Bratislava,1,Dušan Čaplovič
11,SMER-SD,6,Peter,Kažimír,Ing.,43,poslanec NR SR,Bratislava,1,Peter Kažimír
11,SMER-SD,7,Ján,Počiatek,Ing.,41,poslanec NR SR,Bratislava,1,Ján Počiatek
11,SMER-SD,8,Richard,Raši,MUDr. PhD.MPH,40,poslanec NR SR,Košice,1,Richard Raši
11,SMER-SD,9,Ján,Richter,JUDr.,55,poslanec NR SR,Nitra,1,Ján Richter
11,SMER-SD,10,Peter,Žiga,Ing. PhD.,39,poslanec NR SR,Košice,1,Peter Žiga
11,SMER-SD,11,Jana,Laššáková,JUDr.,59,poslankyňa NR SR,Vlkanová,1,Jana Laššáková
11,SMER-SD,12,Renáta,Zmajkovičová,JUDr.,49,poslankyňa NR SR,Trnava,1,Renáta Zmajkovičová
11,SMER-SD,13,Stanislav,Kubánek,Ing.,60,poslanec NR SR,Prešov,1,Stanislav Kubánek
11,SMER-SD,14,Juraj,Blanár,Ing.,45,poslanec NR SR,Žilina,1,Juraj Blanár
11,SMER-SD,15,Jaroslav,Baška,Ing.,36,poslanec NR SR,Dohňany,1,Jaroslav Baška
11,SMER-SD,16,Tibor,Glenda,Ing.,56,poslanec NR SR,Alekšince,1,Tibor Glenda
11,SMER-SD,17,Martin,Glváč,JUDr.,44,poslanec NR SR,Bratislava,1,Martin Glváč
11,SMER-SD,18,Vladimír,Faič,RSDr.,63,poslanec NR SR,Prašice,1,Vladimír Faič
11,SMER-SD,19,Ľubomír,Vážny,Ing.,54,poslanec NR SR,Banská Bystrica,1,Ľubomír Vážny
11,SMER-SD,20,Ľubomír,Jahnátek,Prof. Ing. CSc.,57,poslanec NR SR,Nitrianske Hrnčiarovce,1,Ľubomír Jahnátek
11,SMER-SD,21,Viera,Tomanová,Ing. PhD.,64,poslankyňa NR SR,Bratislava,1,Viera Tomanová
11,SMER-SD,22,Miroslav,Číž,JUDr.,58,poslanec NR SR,Štiavnické Bane,1,Miroslav Číž
11,SMER-SD,23,Ján,Podmanický,JUDr. PhDr.,34,poslanec NR SR,Stará Bystrica,1,Ján Podmanický
11,SMER-SD,24,Igor,Choma,Ing.,48,poslanec NR SR,Žilina,1,Igor Choma
11,SMER-SD,25,Pavol,Pavlis,Ing.,51,poslanec NR SR,Bratislava,1,Pavol Pavlis
11,SMER-SD,26,Viktor,Stromček,Ing.,36,poslanec NR SR,Bratislava,1,Viktor Stromček
11,SMER-SD,27,Jozef,Buček,Mgr.,51,poslanec NR SR,Košice,1,Jozef Buček
11,SMER-SD,28,Igor,Federič,Ing.,49,poslanec NR SR,Bratislava,1,Igor Federič
11,SMER-SD,29,Magda,Košútová,Ing.,56,poslankyňa NR SR,Trenčín,1,Magda Košútová
11,SMER-SD,30,Dušan,Muňko,Ing.,67,poslanec NR SR,Bratislava,1,Dušan Muňko
11,SMER-SD,31,Maroš,Kondrót,Ing.,51,poslanec NR SR,Bratislava,1,Maroš Kondrót
11,SMER-SD,32,Dušan,Galis,Mgr.,62,poslanec NR SR,Bratislava,1,Dušan Galis
11,SMER-SD,33,Jozef,Burian,Ing.,50,poslanec NR SR,Košice,1,Jozef Burian
11,SMER-SD,34,Mojmír,Mamojka,Prof. JUDr. CSc.,61,poslanec NR SR,Veľký Biel,1,Mojmír Mamojka
11,SMER-SD,35,Peter,Pellegrini,Ing.,36,poslanec NR SR,Banská Bystrica,1,Peter Pellegrini
11,SMER-SD,36,Jozef,Valocký,MUDr.,55,poslanec NR SR,Galanta,1,Jozef Valocký
11,SMER-SD,37,Branislav,Ondruš,Mgr.,38,poslanec NR SR,Stupava,1,Branislav Ondruš
11,SMER-SD,38,Dušan,Jarjabek,Mgr.,59,poslanec NR SR,Bratislava,1,Dušan Jarjabek
11,SMER-SD,39,Marián,Saloň,Ing.,34,poslanec NR SR,Stará Ľubovňa,1,Marián Saloň
11,SMER-SD,40,Vladimír,Jánoš,PaedDr.,43,poslanec NR SR,Prievidza,1,Vladimír Jánoš
11,SMER-SD,41,Ľubomír,Petrák,Ing. CSc.,50,poslanec NR SR,Hurbanova Ves,1,Ľubomír Petrák
11,SMER-SD,42,Pavol,Goga,PaedDr.,48,poslanec NR SR,Topoľčany,1,Pavol Goga
11,SMER-SD,43,Ľubomír,Želiezka,,61,poslanec NR SR,Bánovce nad Bebravou,1,Ľubomír Želiezka
11,SMER-SD,44,Vladimír,Matejička,Mgr.,56,poslanec NR SR,Komárno,1,Vladimír Matejička
11,SMER-SD,45,Ľuboš,Martinák,Ing.,53,poslanec NR SR,Medzilaborce,1,Ľuboš Martinák
11,SMER-SD,46,Mikuláš,Krajkovič,Bc.,43,poslanec NR SR,Vápeník,1,Mikuláš Krajkovič
11,SMER-SD,47,Dušan,Bublavý,Bc.,47,poslanec NR SR,Častkovce,1,Dušan Bublavý
11,SMER-SD,48,Andrej,Kolesík,Mgr.,29,poslanec NR SR,Bratislava,1,Andrej Kolesík
11,SMER-SD,49,Darina,Gabániová,MUDr. PhD.,56,poslankyňa NR SR,Čataj,1,Darina Gabániová
11,SMER-SD,50,Ľubica,Rošková,PhDr.,57,poslankyňa NR SR,Michalovce,1,Ľubica Rošková
11,SMER-SD,51,Bibiána,Obrimčáková,Mgr.,47,poslankyňa NR SR,Stropkov,1,Bibiána Obrimčáková
11,SMER-SD,52,Otto,Brixi,Mgr.,26,advokátsky koncipient,Košice,1,Otto Brixi
11,SMER-SD,53,Róbert,Madej,JUDr.,31,poslanec NR SR,Bratislava,1,Róbert Madej
11,SMER-SD,54,Ján,Senko,PhDr.,53,poslanec NR SR,Očová,1,Ján Senko
11,SMER-SD,55,Ivan,Varga,Ing.,58,poslanec NR SR,Hlohovec,1,Ivan Varga
11,SMER-SD,56,Viliam,Jasaň,RSDr.,59,poslanec NR SR,Bratislava,1,Viliam Jasaň
11,SMER-SD,57,Jana,Vaľová,PhDr.,46,poslankyňa NR SR,Humenné,1,Jana Vaľová
11,SMER-SD,58,Marián,Kovačócy,Ing.,53,poslanec NR SR,Trnava,1,Marián Kovačócy
11,SMER-SD,59,Peter,Šuca,PaedDr.,43,poslanec NR SR,Nová Lesná,1,Peter Šuca
11,SMER-SD,60,Marián,Záhumenský,Ing.,48,poslanec NR SR,Dvory nad Žitavou,1,Marián Záhumenský
11,SMER-SD,61,Iveta,Lišková,Ing. PhD.,47,poslankyňa NR SR,Bratislava,1,Iveta Lišková
11,SMER-SD,62,Anna,Vitteková,JUDr.,57,poslankyňa NR SR,Trenčín,1,Anna Vitteková
11,SMER-SD,63,Oľga,Nachtmannová,Mgr. PhD.,48,vysokoškolská pedagogička,Bratislava,1,Oľga Nachtmannová
11,SMER-SD,64,Lea,Grečková,Mgr.,51,zástupkyňa primátora,Spišská Nová Ves,1,Lea Grečková
11,SMER-SD,65,Milan,Mojš,Ing.,55,riaditeľ,Likavka,1,Milan Mojš
11,SMER-SD,66,Emília,Müllerová,MUDr.,57,lekárka,Kremnica,1,Emília Müllerová
11,SMER-SD,67,Milan,Panáček,Ing.,34,podpredseda TSK,Dohňany,1,Milan Panáček
11,SMER-SD,68,Vladimír,Baláž,MUDr. PhD.,53,lekár,Banská Bystrica,1,Vladimír Baláž
11,SMER-SD,69,Ladislav,Andreánsky,MUDr.,48,lekár,Liptovský Mikuláš,1,Ladislav Andreánsky
11,SMER-SD,70,Jaroslav,Demian,Ing.,49,primátor,Brezno,1,Jaroslav Demian
11,SMER-SD,71,Mária,Janíková,PhDr.,41,vedúca oddelenia sociálnych vecí,Partizánske,1,Mária Janíková
11,SMER-SD,72,Anton,Martvoň,Mgr. PhD.,31,vysokoškolský pedagóg,Dolný Kubín,1,Anton Martvoň
11,SMER-SD,73,Michal,Lukša,Mgr.,49,asistent poslanca NR SR,Snina,1,Michal Lukša
11,SMER-SD,74,Marián,Kéry,Mgr.,34,učiteľ,Červený Hrádok,1,Marián Kéry
11,SMER-SD,75,Milan,Géci,Mgr.,59,manažér,Košice,1,Milan Géci
11,SMER-SD,76,Augustín,Hambálek,Ing.,54,podpredseda TTSK,Trnava,1,Augustín Hambálek
11,SMER-SD,77,Michal,Bagačka,Mgr.,48,primátor,Hnúšťa,1,Michal Bagačka
11,SMER-SD,78,Daniel,Duchoň,Ing.,41,ekonóm,Bratislava,1,Daniel Duchoň
11,SMER-SD,79,Boris,Susko,JUDr. PhD.,41,vysokoškolský učiteľ,Ivanka pri Dunaji,1,Boris Susko
11,SMER-SD,80,Svetlana,Pavlovičová,Ing.,34,vedúca odboru PSK,Prešov,1,Svetlana Pavlovičová
11,SMER-SD,81,Róbert,Puci,Ing.,38,projektový manažér,Trebišov,1,Róbert Puci
11,SMER-SD,82,Ladislav,Kamenický,Ing.,41,ekonóm,Bratislava,1,Ladislav Kamenický
11,SMER-SD,83,Tibor,Lebocký,Ing.,47,riaditeľ,Budča,1,Tibor Lebocký
11,SMER-SD,84,Viliam,Holeva,Ing.,61,zamestnanec samosprávy,Bardejov,1,Viliam Holeva
11,SMER-SD,85,Ľuboš,Blaha,PhDr. PhD.,32,politológ,Bratislava,1,Ľuboš Blaha
11,SMER-SD,86,Viera,Mazúrová,Ing.,50,starostka,Oravská Lesná,1,Viera Mazúrová
11,SMER-SD,87,Milan,Halúz,Bc.,45,manažér,Levice,1,Milan Halúz
11,SMER-SD,88,Ján,Babič,Ing.,56,zástupca riaditeľa,Rožňava,1,Ján Babič
11,SMER-SD,89,Rastislav,Čepák,Bc.,36,starosta,Košecké Podhradie,1,Rastislav Čepák
11,SMER-SD,90,Peter,Fitz,Mgr.,36,starosta,Šenkvice,1,Peter Fitz
11,SMER-SD,91,Viera,Kučerová,JUDr.,55,právnička,Holíč,1,Viera Kučerová
11,SMER-SD,92,Štefan,Hreha,Ing.,53,manažér,Vranov nad Topľou,1,Štefan Hreha
11,SMER-SD,93,Jozef,Ježík,MUDr.,44,lekár,Zvolen,1,Jozef Ježík
11,SMER-SD,94,Štefan,Gašparovič,,38,predseda predstavenstva,Slovenský Grob,1,Štefan Gašparovič
11,SMER-SD,95,Andrej,Holák,JUDr.,38,právnik,Bratislava,1,Andrej Holák
11,SMER-SD,96,Antonín,Cicoň,Ing.,47,riaditeľ,Smolník,1,Antonín Cicoň
11,SMER-SD,97,Vladislav,Petráš,Ing.,48,riaditeľ,Myjava,1,Vladislav Petráš
11,SMER-SD,98,Eva,Hufková,PhDr.,55,vedúca pracovníčka,Horná Štubňa,1,Eva Hufková
11,SMER-SD,99,Peter,Gaži,Ing.,46,lesný inžinier,Spišská Belá,1,Peter Gaži
11,SMER-SD,100,Zoltán,Daniš,Ing.,68,stavebný inžinier,Nitra,1,Zoltán Daniš
11,SMER-SD,101,Viera,Šedivcová,Mgr.,56,riaditeľka,Žarnovica,1,Viera Šedivcová
11,SMER-SD,102,Peter,Náhlik,PhDr. PhD.,30,projektový manažér,Trnava,1,Peter Náhlik
11,SMER-SD,103,František,Petro,Ing.,50,starosta,Ploské,1,František Petro
11,SMER-SD,104,Slavomír,Drozd,Ing.,46,podnikateľ,Bratislava,1,Slavomír Drozd
11,SMER-SD,105,Mária,Hajšová,Ing. PhD.,50,zástupkyňa primátora,Bánovce nad Bebravou,1,Mária Hajšová
11,SMER-SD,106,Vladimír,Macášek,Ing.,53,obchodný zástupca,Kysucké Nové Mesto,1,Vladimír Macášek
11,SMER-SD,107,Vladimír,Jánošík,Ing.,46,riaditeľ školy,Lipany,1,Vladimír Jánošík
11,SMER-SD,108,Helena,Bohátová,Ing.,51,elektroinžinierka,Nové Zámky,1,Helena Bohátová
11,SMER-SD,109,Branislav,Hámorník,Ing.,47,riaditeľ,Lučenec,1,Branislav Hámorník
11,SMER-SD,110,Boleslav,Lešo,MVDr. PhD.,45,starosta,Baškovce,1,Boleslav Lešo
11,SMER-SD,111,Mária,Beňová,,60,riaditeľka,Piešťany,1,Mária Beňová
11,SMER-SD,112,Peter,Kalivoda,Mgr.,34,prednosta,Plavecký Štvrtok,1,Peter Kalivoda
11,SMER-SD,113,Juraj,Hamuľák,Mgr. PhD.,29,vysokoškolský pedagóg,Sečovce,1,Juraj Hamuľák
11,SMER-SD,114,Jozef,Stopka,JUDr. Ing.,44,právnik,Handlová,1,Jozef Stopka
11,SMER-SD,115,Juraj,Pukáč,Ing.,62,asistent,Dolný Kubín,1,Juraj Pukáč
11,SMER-SD,116,Peter,Sokol,Ing.,52,riaditeľ,Stará Ľubovňa,1,Peter Sokol
11,SMER-SD,117,Stanislav,Šimko,Ing.,59,ekonóm,Močenok,1,Stanislav Šimko
11,SMER-SD,118,Ladislav,Bódi,Ing.,60,manažér,Detva,1,Ladislav Bódi
11,SMER-SD,119,Jozef,Andrejčák,Mgr.,31,starosta,Košice,1,Jozef Andrejčák
