;X;again;party1;party2;order1;order2;change;minor;loyal;improveParty;improveParty2;improvePosition;origPartyDissolved;year1;minorMajor;minorMinor;majorMajor;majorMinor;switch;new2;switchMiMa;switchMiMi;switchMaMa;switchMaMi;mp
2576;2576;Eva Horv·thov·;OºaNO;OºaNO;3;146;143;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2577;2577;Helena Mezensk·;OºaNO;OºaNO;7;143;136;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2578;2578;Peter Poll·k;OºaNO;OºaNO;8;142;134;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2579;2579;Alojz Hlina;OºaNO;KDH;9;70;61;0;0;0;0;0;0;2012;0;0;0;1;1;0;0;0;0;1;0
2580;2580;J·n MiËovsk˝;OºaNO;OºaNO;10;144;134;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2581;2581;Richard VaöeËka;OºaNO;OºaNO;11;145;134;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2582;2582;M·ria Ritomsk·;OºaNO;Priama demokracia;13;1;-12;0;0;0;0;1;0;2012;0;0;0;1;1;1;0;0;0;1;0
2583;2583;Igor Hraöko;OºaNO;OºaNO;14;140;126;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2584;2584;Janka äÌpoöov·;OºaNO;OºaNO;15;141;126;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2585;2585;Vanda Rybansk·;OºaNO;OºaNO;37;47;10;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2586;2586;RadomÌr Kizek;OºaNO;OºaNO;38;59;21;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2587;2587;Anton Mih·lik;OºaNO;Vzdor ñ strana pr·ce;39;31;-8;0;0;0;0;1;0;2012;0;0;0;1;1;1;0;0;0;1;0
2588;2588;Marta Ivanov·;OºaNO;OºaNO;42;43;1;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2589;2589;Milan Kuriak;OºaNO;OºaNO;44;19;-25;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2590;2590;Milan BeÚo;OºaNO;OºaNO;80;133;53;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2591;2591;Igor KrafËÌk;OºaNO;OºaNO;86;99;13;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2592;2592;KonötantÌn Javorsk˝;OºaNO;OºaNO;91;100;9;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2593;2593;Tom·ö Kov·Ëik;OºaNO;KDH;95;149;54;0;0;0;0;0;0;2012;0;0;0;1;1;0;0;0;0;1;0
2594;2594;RÛbert Hal·k;OºaNO;OºaNO;100;55;-45;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2595;2595;Roman VaÚo;OºaNO;OºaNO;106;128;22;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2596;2596;Anton FriË;OºaNO;OºaNO;110;92;-18;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2597;2597;Ivan Kuhn;OºaNO;SaS;144;30;-114;0;0;1;1;1;0;2012;0;0;1;0;1;0;0;0;1;0;1
2598;2598;Ondrej Dost·l;OºaNO;SaS;145;20;-125;0;0;1;1;1;0;2012;0;0;1;0;1;0;0;0;1;0;1
2599;2599;Jozef ViskupiË;OºaNO;OºaNO;147;148;1;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;1
2600;2600;Martin Fecko;OºaNO;OºaNO;148;147;-1;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2601;2601;Erika Jurinov·;OºaNO;OºaNO;149;149;0;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2602;2602;Igor MatoviË;OºaNO;OºaNO;150;150;0;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2603;2603;Miloslav Hoschek;PaS;Odvaha ñ Veæk· n·rodn· a prorusk· koalÌcia;9;38;29;1;0;0;1;0;1;2012;0;1;0;0;1;1;0;1;0;0;1
2604;2604;Jozef Zaùko;PaS;Odvaha ñ Veæk· n·rodn· a prorusk· koalÌcia;10;14;4;1;0;0;1;0;1;2012;0;1;0;0;1;1;0;1;0;0;1
2605;2605;Gabriel Kar·csony;PaS;Priama demokracia;15;7;-8;1;0;0;1;1;1;2012;0;1;0;0;1;1;0;1;0;0;1
2606;2606;Jozef Gajdoö;PaS;SpoloËne za Slovensko;31;25;-6;1;0;0;1;1;1;2012;0;1;0;0;1;1;0;1;0;0;1
2607;2607;J·n Jedin·k;PaS;Sme rodina ñ Boris Koll·r;33;138;105;1;0;1;1;0;1;2012;0;1;0;0;1;1;0;1;0;0;1
2608;2608;J·n Margala;PaS;Odvaha ñ Veæk· n·rodn· a prorusk· koalÌcia;40;57;17;1;0;0;1;0;1;2012;0;1;0;0;1;1;0;1;0;0;1
2609;2609;Ondrej Koûiak;PaS;Odvaha ñ Veæk· n·rodn· a prorusk· koalÌcia;54;18;-36;1;0;0;1;1;1;2012;0;1;0;0;1;1;0;1;0;0;1
2610;2610;KatarÌna Blahovcov·;PaS;Priama demokracia;119;32;-87;1;0;0;1;1;1;2012;0;1;0;0;1;1;0;1;0;0;1
2611;2611;Richard SulÌk;SaS;SaS;1;1;0;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2612;2612;Daniel Krajcer;SaS;SKOK;2;3;1;0;0;0;0;0;0;2012;0;0;0;1;1;1;0;0;0;1;1
2613;2613;Juraj Miökov;SaS;SKOK;3;1;-2;0;0;0;0;1;0;2012;0;0;0;1;1;1;0;0;0;1;1
2614;2614;ºubomÌr Galko;SaS;SaS;4;2;-2;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2615;2615;Jozef Mih·l;SaS;SaS;5;4;-1;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2616;2616;Jana Kiööov·;SaS;SaS;6;3;-3;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2617;2617;Jozef Koll·r;SaS;SKOK;7;4;-3;0;0;0;0;1;0;2012;0;0;0;1;1;1;0;0;0;1;1
2618;2618;Nat·lia Blahov·;SaS;SaS;8;12;4;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2619;2619;Martin PoliaËik;SaS;SaS;9;8;-1;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2620;2620;Lucia Nicholsonov·;SaS;SaS;11;7;-4;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2621;2621;Martin Chren;SaS;SKOK;12;6;-6;0;0;0;0;1;0;2012;0;0;0;1;1;1;0;0;0;1;1
2622;2622;Peter Kalist;SaS;SaS;14;92;78;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;1
2623;2623;Peter Osusk˝;SaS;SaS;15;15;0;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2624;2624;Szil·rd Somogyi;SaS;SMK;16;100;84;0;0;0;0;0;0;2012;0;0;0;1;1;0;0;0;0;1;1
2625;2625;Stanislav Fo¯t;SaS;SaS;20;28;8;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;1
2626;2626;Juraj Droba;SaS;SaS;22;13;-9;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2627;2627;Milan LaurenËÌk;SaS;SaS;25;19;-6;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2628;2628;Ivan Holko;SaS;SaS;26;71;45;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;1
2629;2629;Michal UherËÌk;SaS;SaS;28;36;8;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;1
2630;2630;Michal BrÛska;SaS;SaS;30;24;-6;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2631;2631;Alojz Bar·nik;SaS;SaS;31;11;-20;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2632;2632;Miloö Domor·k;SaS;SaS;36;125;89;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;1
2633;2633;Miroslav Ivan;SaS;SaS;38;16;-22;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2634;2634;Branislav ävec;SaS;SKOK;40;28;-12;0;0;0;0;1;0;2012;0;0;0;1;1;1;0;0;0;1;1
2635;2635;Peter JurËo;SaS;SaS;41;49;8;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;1
2636;2636;VladimÌr Sloboda;SaS;SaS;42;21;-21;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2637;2637;ºudovÌt Beùko;SaS;SaS;43;39;-4;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2638;2638;Jakub Ilavsk˝;SaS;SKOK;45;111;66;0;0;0;0;0;0;2012;0;0;0;1;1;1;0;0;0;1;1
2639;2639;Milan Benka;SaS;SKOK;46;32;-14;0;0;0;0;1;0;2012;0;0;0;1;1;1;0;0;0;1;1
2640;2640;Mari·n ViskupiË;SaS;SaS;47;25;-22;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2641;2641;Anna Zemanov·;SaS;SaS;49;17;-32;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2642;2642;Radoslav Pavelka;SaS;SaS;52;23;-29;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2643;2643;KatarÌna AugustiniË;SaS;SKOK;59;2;-57;0;0;0;0;1;0;2012;0;0;0;1;1;1;0;0;0;1;1
2644;2644;Monika Dimitriadu;SaS;SKOK;65;5;-60;0;0;0;0;1;0;2012;0;0;0;1;1;1;0;0;0;1;1
2645;2645;Pavol LÌöka;SaS;SaS;75;44;-31;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2646;2646;Anna Paæovov·;SaS;SaS;78;33;-45;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2647;2647;Pavol Bielik;SaS;SKOK;79;99;20;0;0;0;0;0;0;2012;0;0;0;1;1;1;0;0;0;1;1
2648;2648;VladimÌr Halaj;SaS;SaS;81;32;-49;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2649;2649;Daniel Hudec;SaS;SKOK;86;18;-68;0;0;0;0;1;0;2012;0;0;0;1;1;1;0;0;0;1;1
2650;2650;Ivo NemËiË;SaS;SaS;88;68;-20;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2651;2651;Igor Prieloûn˝;SaS;SaS;92;75;-17;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2652;2652;Alexandra Bern·thov·;SaS;SaS;94;56;-38;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2653;2653;Andrej Buday;SaS;SaS;101;35;-66;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2654;2654;Roman HudÌk;SaS;SaS;103;63;-40;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2655;2655;Dagmar ValoviËov·;SaS;SaS;107;146;39;0;1;1;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;1
2656;2656;M·ria Urbanov·;SaS;SaS;112;62;-50;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2657;2657;Mari·n Tak·cs;SaS;SaS;114;87;-27;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2658;2658;Jarmila Teskov·;SaS;SaS;116;48;-68;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2659;2659;J·n Karman;SaS;SaS;117;72;-45;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2660;2660;Boris KaË·ni;SaS;SaS;124;54;-70;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2661;2661;ºudovÌt Paulis;SaS;SaS;126;91;-35;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2662;2662;Juraj Blusk;SaS;SaS;128;37;-91;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2663;2663;Jozef Klink;SaS;SaS;131;64;-67;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2664;2664;ºudmila Zajacov·;SaS;SaS;133;59;-74;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2665;2665;RÛbert Klimo;SaS;SaS;134;70;-64;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2666;2666;Jakub Nedoba;SaS;SaS;142;26;-116;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2667;2667;Michal Mur·nsky;SaS;SKOK;44;137;93;0;0;0;0;0;0;2012;0;0;0;1;1;1;0;0;0;1;1
2668;2668;AntÛnia MikulÌkov·;SaS;SaS;109;42;-67;0;1;1;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2669;2669;Lucia éitÚansk·;SDK⁄-DS;Most-HÌd;3;2;-1;0;0;1;1;1;0;2012;0;0;1;0;1;0;0;0;1;0;1
2670;2670;Martin Fedor;SDK⁄-DS;#Sieù;7;14;7;0;0;0;1;0;0;2012;0;0;1;0;1;1;0;0;1;0;0
2671;2671;Eugen Jurzyca;SDK⁄-DS;SaS;8;5;-3;0;0;1;1;1;0;2012;0;0;1;0;1;0;0;0;1;0;0
2672;2672;Pavol Freöo;SDK⁄-DS;SDK⁄-DS;9;1;-8;0;1;0;0;1;0;2012;0;0;0;1;0;0;0;0;0;0;0
2673;2673;Viliam Novotn˝;SDK⁄-DS;äanca;12;2;-10;0;0;0;0;1;0;2012;0;0;0;1;1;1;0;0;0;1;0
2674;2674;ºudovÌt KanÌk;SDK⁄-DS;Demokrati Slovenska ñ ºudo KanÌk;18;1;-17;0;0;0;0;1;0;2012;0;0;0;1;1;1;0;0;0;1;0
2675;2675;Miroslav Beblav˝;SDK⁄-DS;#Sieù;20;4;-16;0;0;0;1;1;0;2012;0;0;1;0;1;1;0;0;1;0;0
2676;2676;Milan Roman;SDK⁄-DS;SDK⁄-DS;23;2;-21;0;1;0;0;1;0;2012;0;0;0;1;0;0;0;0;0;0;0
2677;2677;Jarmila Tk·Ëov·;SDK⁄-DS;SNS;28;37;9;0;0;1;1;0;0;2012;0;0;1;0;1;0;0;0;1;0;0
2678;2678;Jozef Mertan;SDK⁄-DS;äanca;32;6;-26;0;0;0;0;1;0;2012;0;0;0;1;1;1;0;0;0;1;0
2679;2679;Tibor Maùaö;SDK⁄-DS;SDK⁄-DS;36;16;-20;0;1;0;0;1;0;2012;0;0;0;1;0;0;0;0;0;0;0
2680;2680;J·n Mrva;SDK⁄-DS;#Sieù;41;31;-10;0;0;0;1;1;0;2012;0;0;1;0;1;1;0;0;1;0;0
2681;2681;Ivana Hrom·dkov·;SDK⁄-DS;SDK⁄-DS;47;64;17;0;1;0;0;0;0;2012;0;0;0;1;0;0;0;0;0;0;0
2682;2682;Jozef Repask˝;SDK⁄-DS;äanca;48;12;-36;0;0;0;0;1;0;2012;0;0;0;1;1;1;0;0;0;1;0
2683;2683;KatarÌna »iûm·rov·;SDK⁄-DS;SDK⁄-DS;50;9;-41;0;1;0;0;1;0;2012;0;0;0;1;0;0;0;0;0;0;0
2684;2684;Iveta Kijevsk·;SDK⁄-DS;äanca;51;14;-37;0;0;0;0;1;0;2012;0;0;0;1;1;1;0;0;0;1;0
2685;2685;Milan Trstensk˝;SDK⁄-DS;SDK⁄-DS;52;144;92;0;1;0;0;0;0;2012;0;0;0;1;0;0;0;0;0;0;0
2686;2686;Tom·ö Galbav˝;SDK⁄-DS;Most-HÌd;53;23;-30;0;0;1;1;1;0;2012;0;0;1;0;1;0;0;0;1;0;0
2687;2687;Jaroslav Regec;SDK⁄-DS;SNS;60;16;-44;0;0;1;1;1;0;2012;0;0;1;0;1;0;0;0;1;0;0
2688;2688;Michal äipoö;SDK⁄-DS;OºaNO;67;13;-54;0;0;1;1;1;0;2012;0;0;1;0;1;0;0;0;1;0;1
2689;2689;ätefan Schnitzer;SDK⁄-DS;äanca;71;23;-48;0;0;0;0;1;0;2012;0;0;0;1;1;1;0;0;0;1;0
2690;2690;Pavol Balûanka;SDK⁄-DS;SKOK;81;10;-71;0;0;0;1;1;0;2012;0;0;0;1;1;1;0;0;0;1;0
2691;2691;Emil Petrvalsk˝;SDK⁄-DS;äanca;89;8;-81;0;0;0;0;1;0;2012;0;0;0;1;1;1;0;0;0;1;0
2692;2692;Marian Petrok;SDK⁄-DS;Demokrati Slovenska ñ ºudo KanÌk;111;22;-89;0;0;0;0;1;0;2012;0;0;0;1;1;1;0;0;0;1;0
2693;2693;Alexander Slafkovsk˝;SDK⁄-DS;Most-HÌd;112;41;-71;0;0;1;1;1;0;2012;0;0;1;0;1;0;0;0;1;0;0
2694;2694;Janka éilov·;SDK⁄-DS;SDK⁄-DS;121;60;-61;0;1;0;0;1;0;2012;0;0;0;1;0;0;0;0;0;0;0
2695;2695;CelestÌn »ern·k;SDK⁄-DS;SDK⁄-DS;124;88;-36;0;1;0;0;1;0;2012;0;0;0;1;0;0;0;0;0;0;0
2696;2696;Peter IlËÌk;SDK⁄-DS;#Sieù;130;102;-28;0;0;0;1;1;0;2012;0;0;1;0;1;1;0;0;1;0;0
2697;2697;Martin BarËÌk;SDK⁄-DS;#Sieù;131;149;18;0;0;0;1;0;0;2012;0;0;1;0;1;1;0;0;1;0;0
2698;2698;Anton BajzÌk;SDK⁄-DS;SDK⁄-DS;133;22;-111;0;1;0;0;1;0;2012;0;0;0;1;0;0;0;0;0;0;0
2699;2699;Patrik Anina;SDK⁄-DS;äanca;141;43;-98;0;0;0;0;1;0;2012;0;0;0;1;1;1;0;0;0;1;0
2700;2700;Tom·ö Merav˝;SDK⁄-DS;Most-HÌd;143;98;-45;0;0;1;1;1;0;2012;0;0;1;0;1;0;0;0;1;0;0
2701;2701;Anton Kupöo;SDK⁄-DS;SDK⁄-DS;146;11;-135;0;1;0;0;1;0;2012;0;0;0;1;0;0;0;0;0;0;0
2702;2702;J·n Berceli;SDK⁄-DS;äanca;149;13;-136;0;0;0;0;1;0;2012;0;0;0;1;1;1;0;0;0;1;0
2703;2703;Jozef œurina;SDº;Tip;36;73;37;1;0;1;1;0;1;2012;0;1;0;0;1;1;0;1;0;0;0
2704;2704;Ingrid VrkoËov·;SF;SNS;7;82;75;1;0;1;1;0;1;2012;1;0;0;0;1;0;1;0;0;0;0
2705;2705;Robert Fico;SMER-SD;SMER-SD;1;1;0;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2706;2706;Robert KaliÚ·k;SMER-SD;SMER-SD;3;2;-1;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2707;2707;Marek MaÔariË;SMER-SD;SMER-SD;4;5;1;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2708;2708;Duöan »aploviË;SMER-SD;SMER-SD;5;21;16;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2709;2709;Peter KaûimÌr;SMER-SD;SMER-SD;6;4;-2;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2710;2710;J·n PoËiatek;SMER-SD;SMER-SD;7;9;2;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2711;2711;Richard Raöi;SMER-SD;SMER-SD;8;8;0;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2712;2712;J·n Richter;SMER-SD;SMER-SD;9;10;1;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2713;2713;Peter éiga;SMER-SD;SMER-SD;10;6;-4;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2714;2714;Jana Laöö·kov·;SMER-SD;SMER-SD;11;14;3;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2715;2715;Stanislav Kub·nek;SMER-SD;SMER-SD;13;19;6;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2716;2716;Juraj Blan·r;SMER-SD;SMER-SD;14;11;-3;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2717;2717;Jaroslav Baöka;SMER-SD;SMER-SD;15;13;-2;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2718;2718;Tibor Glenda;SMER-SD;SMER-SD;16;18;2;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2719;2719;Martin Glv·Ë;SMER-SD;SMER-SD;17;12;-5;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2720;2720;VladimÌr FaiË;SMER-SD;SMER-SD;18;20;2;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2721;2721;ºubomÌr V·ûny;SMER-SD;SMER-SD;19;15;-4;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2722;2722;ºubomÌr Jahn·tek;SMER-SD;SMER-SD;20;16;-4;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2723;2723;Miroslav »Ìû;SMER-SD;SMER-SD;22;26;4;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2724;2724;J·n Podmanick˝;SMER-SD;SMER-SD;23;22;-1;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2725;2725;Igor Choma;SMER-SD;SMER-SD;24;28;4;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2726;2726;Pavol Pavlis;SMER-SD;SMER-SD;25;32;7;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2727;2727;Viktor StromËek;SMER-SD;SMER-SD;26;23;-3;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2728;2728;Jozef BuËek;SMER-SD;SMER-SD;27;50;23;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2729;2729;Igor FederiË;SMER-SD;SMER-SD;28;27;-1;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2730;2730;Magda Koö˙tov·;SMER-SD;SMER-SD;29;89;60;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2731;2731;Duöan MuÚko;SMER-SD;SMER-SD;30;34;4;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2732;2732;Maroö KondrÛt;SMER-SD;SMER-SD;31;35;4;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2733;2733;Duöan Galis;SMER-SD;SMER-SD;32;30;-2;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2734;2734;Jozef Burian;SMER-SD;SMER-SD;33;49;16;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2735;2735;Peter Pellegrini;SMER-SD;SMER-SD;35;3;-32;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2736;2736;Jozef Valock˝;SMER-SD;SMER-SD;36;37;1;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2737;2737;Branislav Ondruö;SMER-SD;SMER-SD;37;48;11;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2738;2738;Duöan Jarjabek;SMER-SD;SMER-SD;38;36;-2;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2739;2739;Mari·n SaloÚ;SMER-SD;SMER-SD;39;31;-8;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2740;2740;ºubomÌr Petr·k;SMER-SD;SMER-SD;41;39;-2;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2741;2741;Pavol Goga;SMER-SD;SMER-SD;42;52;10;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2742;2742;ºubomÌr éeliezka;SMER-SD;SMER-SD;43;41;-2;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2743;2743;VladimÌr MatejiËka;SMER-SD;SMER-SD;44;42;-2;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2744;2744;ºuboö Martin·k;SMER-SD;SMER-SD;45;71;26;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2745;2745;Mikul·ö KrajkoviË;SMER-SD;SMER-SD;46;63;17;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2746;2746;Duöan Bublav˝;SMER-SD;SMER-SD;47;45;-2;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2747;2747;Andrej KolesÌk;SMER-SD;SMER-SD;48;82;34;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2748;2748;Darina Gab·niov·;SMER-SD;SMER-SD;49;70;21;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2749;2749;Otto Brixi;SMER-SD;SMER-SD;52;98;46;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2750;2750;RÛbert Madej;SMER-SD;SMER-SD;53;24;-29;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2751;2751;J·n Senko;SMER-SD;SMER-SD;54;43;-11;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2752;2752;Ivan Varga;SMER-SD;SMER-SD;55;73;18;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2753;2753;Viliam JasaÚ;SMER-SD;SMER-SD;56;72;16;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;0
2754;2754;Jana Vaæov·;SMER-SD;SMER-SD;57;44;-13;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2755;2755;Mari·n KovaËÛcy;SMER-SD;SMER-SD;58;96;38;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;1
2756;2756;Peter äuca;SMER-SD;SMER-SD;59;55;-4;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2757;2757;Mari·n Z·humensk˝;SMER-SD;SMER-SD;60;77;17;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;1
2758;2758;Oæga Nachtmannov·;SMER-SD;SMER-SD;63;61;-2;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2759;2759;Lea GreËkov·;SMER-SD;SMER-SD;64;80;16;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;1
2760;2760;Milan Mojö;SMER-SD;SMER-SD;65;68;3;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;1
2761;2761;EmÌlia M¸llerov·;SMER-SD;SMER-SD;66;84;18;0;1;0;0;0;0;2012;0;0;1;0;0;0;0;0;0;0;1
2762;2762;Milan Pan·Ëek;SMER-SD;SMER-SD;67;64;-3;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;0
2763;2763;VladimÌr Bal·û;SMER-SD;SMER-SD;68;65;-3;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
2764;2764;Ladislav Andre·nsky;SMER-SD;SMER-SD;69;69;0;0;1;0;0;1;0;2012;0;0;1;0;0;0;0;0;0;0;1
